Name,eval/lrml_f_score.max,eval/bleu.max,train/global_step,learning_rate,_n_gpu,metric_for_best_model,dataloader_drop_last,output_hidden_states,ID,Runtime,End Time,Updated,Created,State,test/bleu,test/length_ratio,test/lrml_f_score,test/lrml_recall,test/prediction,test/runtime,test/steps_per_second,test/brevity_penalty,test/lrml_precision,test/reference_length,test/loss,test/samples_per_second,test/translation_length,test/precisions
t5-amr-lrml-b8_0.0003_beam1_hyper_42,33.66750833,0.49287817,759.0,0.0003,1,lrml_f_score,False,False,2izsv4pt,1179,2022-08-06T19:02:12.000Z,2022-08-06T19:02:12.000Z,2022-08-06T18:42:33.000Z,finished,0.489060216,1.083961567,33.66750833,36.62648989,"if(expr(fun(is),atom(rel(type),var(chimney)),data(concrete)),expr(fun(is),atom(rel(type),var(chimney)),data(reinforced)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_include))))",43.5929,0.184,1.0,31.15088966,6765.0,0.215149119,1.399,7333.0,"[0.6843038319923633,0.5627062706270627,0.4411316044931355,0.33678321678321677]"
t5-large-lrml-b8_0.0003_beam3_hyper_42,40.87089306,0.546422894,1380.0,0.0003,1,lrml_f_score,False,False,2c7jzj9i,5015,2022-08-06T19:50:55.000Z,2022-08-06T19:50:55.000Z,2022-08-06T18:27:20.000Z,finished,0.540391089,1.106873614,40.87089306,43.95808099,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",92.2382,0.087,1.0,38.18887783,6765.0,0.34204492,0.661,7488.0,"[0.7194177350427351,0.6091288541806921,0.4923975020363834,0.3952087611225189]"
bart-large-lrml-b16_6e-05_beam3_hyper_42,32.70667093,0.435035552,630.0,6e-05,1,lrml_f_score,False,False,3i6evoe0,2066,2022-08-06T18:49:11.000Z,2022-08-06T18:49:11.000Z,2022-08-06T18:14:45.000Z,finished,0.368370779,0.816609977,32.70667093,32.11557453,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete))),then(and(obligation(not(expr(_fun(complyWith),atomvar(concrete)),data(_new)),not(not (fun(equal),atom(_var(new)),or(data(nzs_3109))),data(ordinaryGradeConcrete))))",33.1362,0.121,0.79885582,33.31993392,7056.0,0.222650573,1.841,5762.0,"[0.7223186393613329,0.5581476933871251,0.4049645390070922,0.2769313497042481]"
t5-base-lrml-b12_0.0003_beam3_hyper_42,36.35856179,0.473822116,920.0,0.0003,1,lrml_f_score,False,False,2m7muiap,2057,2022-08-06T18:43:50.000Z,2022-08-06T18:43:50.000Z,2022-08-06T18:09:33.000Z,finished,0.473822116,1.159053954,36.35856179,37.20117836,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",46.5486,0.129,1.0,35.55327077,6765.0,0.249683633,1.31,7841.0,"[0.655528631552098,0.5444730077120823,0.42660966446430887,0.33102637764429355]"
t5-amr-lrml-b4_0.0003_beam5_hyper_42,36.44427274,0.469573219,2055.0,0.0003,1,lrml_f_score,False,False,8m7z125m,2675,2022-08-06T18:42:23.000Z,2022-08-06T18:42:23.000Z,2022-08-06T17:57:48.000Z,finished,0.380906245,1.370583888,36.44427274,37.40079465,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_clause_relevant))))",107.9138,0.148,1.0,35.53545668,6765.0,0.242277101,0.565,9272.0,"[0.5423856773080241,0.4399088046900445,0.3402185792349727,0.2593244581362086]"
bart-large-lrml-b16_6e-05_beam1_hyper_42,27.67534202,0.387821351,420.0,6e-05,1,lrml_f_score,False,False,3evu9o93,1109,2022-08-06T18:14:29.000Z,2022-08-06T18:14:29.000Z,2022-08-06T17:56:00.000Z,finished,0.362142168,1.218679138,27.67534202,32.12819464,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(obligation(expr(_fun(complyWith),atom(_var(concealedConcreteChimney))),data(nzs_3109)))))",20.0394,0.2,1.0,24.30654237,7056.0,0.209235832,3.044,8599.0,"[0.5864635422723572,0.4454204731787304,0.3109590657072077,0.21173954372623577]"
t5-base-lrml-b12_0.0003_beam1_hyper_42,33.56937399,0.473206027,506.0,0.0003,1,lrml_f_score,False,False,1mpy5evl,900,2022-08-06T18:09:18.000Z,2022-08-06T18:09:18.000Z,2022-08-06T17:54:18.000Z,finished,0.473206027,1.105099778,33.56937399,33.25762695,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(and(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",25.8661,0.232,1.0,33.88702077,6765.0,0.223079786,2.358,7476.0,"[0.675227394328518,0.5525286581254214,0.4230350829480555,0.31770190593720005]"
t5-base-lrml-b8_0.0003_beam5_hyper_42,35.53782679,0.481519762,1104.0,0.0003,1,lrml_f_score,False,False,2bnas4h9,2120,2022-08-06T17:54:03.000Z,2022-08-06T17:54:03.000Z,2022-08-06T17:18:43.000Z,finished,0.462766787,1.154323725,35.53782679,36.72223241,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",60.3104,0.133,1.0,34.42743548,6765.0,0.231847078,1.011,7809.0,"[0.6641055192726342,0.5362674238513164,0.40952257057369584,0.3144505638604773]"
t5-large-lrml-b8_0.0003_beam1_hyper_42,40.273756,0.534613496,1380.0,0.0003,1,lrml_f_score,False,False,32cgtvlg,4393,2022-08-06T18:26:55.000Z,2022-08-06T18:26:55.000Z,2022-08-06T17:13:42.000Z,finished,0.534347301,1.088987435,40.273756,42.69118442,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",66.6451,0.12,1.0,38.11543376,6765.0,0.34434703,0.915,7367.0,"[0.7168453916112393,0.6041609635915686,0.48557625948930294,0.38766703786191536]"
bart-large-lrml-b12_6e-05_beam5_hyper_42,35.99820199,0.392743108,920.0,6e-05,1,lrml_f_score,False,False,1zm126ir,2698,2022-08-06T17:55:44.000Z,2022-08-06T17:55:44.000Z,2022-08-06T17:10:46.000Z,finished,0.369741986,0.759920635,35.99820199,34.46229659,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(atom(var(complyWith),data(nzs_3109))))",54.2437,0.111,0.729112752,37.67739703,7056.0,0.236544102,1.125,5362.0,"[0.7648265572547557,0.6070552725900773,0.45229007633587787,0.31492566132458005]"
t5-amr-lrml-b4_0.0003_beam3_hyper_42,37.33701513,0.485823442,2740.0,0.0003,1,lrml_f_score,False,False,2bhm9yyv,3022,2022-08-06T17:57:39.000Z,2022-08-06T17:57:39.000Z,2022-08-06T17:07:17.000Z,finished,0.428219326,1.323725055,37.33701513,41.61730068,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete)),expr(fun(has),atom(var(chimney)),data(concrete)),expr(fun(is),atom(rel(grade),var(concrete)),data(ordinary)))),then(obligation(expr(fun(complyWith),atom(rel(clause),var(chimney)),data(nzs_3109))))",85.8558,0.186,1.0,33.85506544,6765.0,0.275676668,0.71,8955.0,"[0.5828029034059184,0.48808185293456263,0.38763726933091813,0.30494756041951665]"
t5-base-lrml-b8_0.0003_beam3_hyper_42,35.89610614,0.514074758,1380.0,0.0003,1,lrml_f_score,False,False,dti82lf6,2238,2022-08-06T17:18:28.000Z,2022-08-06T17:18:28.000Z,2022-08-06T16:41:10.000Z,finished,0.457960645,1.225572801,35.89610614,38.09501122,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",57.0981,0.14,1.0,33.93719676,6765.0,0.254597306,1.068,8291.0,"[0.6356289952961042,0.5261239368165249,0.4114334679887379,0.31968426245683274]"
t5-amr-lrml-b4_0.0003_beam1_hyper_42,37.82142317,0.500821912,2603.0,0.0003,1,lrml_f_score,False,False,2pga4b3c,2445,2022-08-06T17:07:07.000Z,2022-08-06T17:07:07.000Z,2022-08-06T16:26:22.000Z,finished,0.483263024,1.190835181,37.82142317,39.64033306,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_clause_relevant))))",80.6515,0.198,1.0,36.16211259,6765.0,0.263232589,0.756,8056.0,"[0.6526812313803376,0.5479674796747968,0.43899672296445674,0.3473898132859139]"
t5-base-lrml-b8_0.0003_beam1_hyper_42,36.21258575,0.523627089,1380.0,0.0003,1,lrml_f_score,False,False,9jpgrm6f,1792,2022-08-06T16:40:56.000Z,2022-08-06T16:40:56.000Z,2022-08-06T16:11:04.000Z,finished,0.466972574,1.160532151,36.21258575,37.23602054,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(and(obligation(expr(fun(complyWith),atom(rel(construction),var(chimney)),data(nzs_3109))),obligation(expr(fun(complyWith),atom(rel(construction),var(chimney)),data(ordinaryGradeConcrete)))))",31.2988,0.256,1.0,35.24390442,6765.0,0.245074913,1.949,7851.0,"[0.6405553432683735,0.5355584082156611,0.4229525164963126,0.3277256129368805]"
t5-amr-lrml-b16_0.0002_beam5_hyper_42,34.38746507,0.444584004,525.0,0.0002,1,lrml_f_score,False,False,23pfsjdg,2165,2022-08-06T16:26:13.000Z,2022-08-06T16:26:13.000Z,2022-08-06T15:50:08.000Z,finished,0.413865021,1.310716925,34.38746507,38.60545828,"if(and(expr(fun(is),atom(rel(material),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(rel(clause),var(chimney)),data(nzs_3109))))",85.906,0.047,1.0,31.00039352,6765.0,0.220995024,0.71,8867.0,"[0.5880230066538852,0.4811492164433341,0.3702687249857061,0.2800552740672501]"
t5-large-lrml-b4_0.0003_beam5_hyper_42,39.36288783,0.560791257,2192.0,0.0003,1,lrml_f_score,False,False,mwkaoqgh,5147,2022-08-06T17:13:19.000Z,2022-08-06T17:13:19.000Z,2022-08-06T15:47:32.000Z,finished,0.560791257,0.986696231,39.36288783,40.85177026,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete)),expr(fun(is),atom(rel(construction),var(chimney)),data(ordinaryGradeConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",122.2249,0.131,0.986607344,37.97871663,6765.0,0.287622869,0.499,6675.0,"[0.7472659176029962,0.6383429089809495,0.5203723485426522,0.42051756007393715]"
t5-base-lrml-b4_0.0003_beam5_hyper_42,36.89091271,0.492379141,2740.0,0.0003,1,lrml_f_score,False,False,3e39l8nb,3160,2022-08-06T16:10:49.000Z,2022-08-06T16:10:49.000Z,2022-08-06T15:18:09.000Z,finished,0.428604768,1.290613452,36.89091271,38.9893212,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",85.3097,0.188,1.0,35.00684161,6765.0,0.28804329,0.715,8731.0,"[0.5840109953040888,0.4897347174163783,0.38866302706469974,0.3035797847449696]"
t5-amr-lrml-b16_0.0002_beam3_hyper_42,34.81470037,0.455318077,700.0,0.0002,1,lrml_f_score,False,False,359jjxjy,2282,2022-08-06T15:49:59.000Z,2022-08-06T15:49:59.000Z,2022-08-06T15:11:57.000Z,finished,0.44569882,1.259127864,34.81470037,36.97357331,"if(and(expr(fun(is),atom(rel(material),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(rel(clause),var(chimney)),data(nzs_3109))))",56.9047,0.07,1.0,32.89403039,6765.0,0.222193673,1.072,8518.0,"[0.6316036628316506,0.5182688896771905,0.39935683658885185,0.3018596280743851]"
bart-large-lrml-b12_6e-05_beam3_hyper_42,33.33626387,0.424208867,690.0,6e-05,1,lrml_f_score,False,False,1mkmg8fv,8145,2022-08-06T17:10:29.000Z,2022-08-06T17:10:29.000Z,2022-08-06T14:54:44.000Z,finished,0.40764847,1.107568027,33.33626387,35.26760965,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(not(expr(_fun(complyWith),atom(_var(stack),data(nzbc_g12_as1_nzs_3109)))))",57.2981,0.105,1.0,31.60546654,7056.0,0.210351631,1.065,7815.0,"[0.6342930262316059,0.4958730977559969,0.35928766411023005,0.2443658280922432]"
t5-amr-lrml-b16_0.0002_beam1_hyper_42,34.68061679,0.481538696,525.0,0.0002,1,lrml_f_score,False,False,1t33fyqq,1338,2022-08-06T15:11:48.000Z,2022-08-06T15:11:48.000Z,2022-08-06T14:49:30.000Z,finished,0.451988264,1.160384331,34.68061679,37.14313895,"if(expr(fun(is),atom(rel(type),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_include))))",36.5494,0.109,1.0,32.52431425,6765.0,0.220995024,1.669,7850.0,"[0.6375796178343949,0.5235588650661189,0.4056677018633541,0.3082039911308204]"
t5-large-lrml-b4_0.0003_beam3_hyper_42,40.6873019,0.541005572,1644.0,0.0003,1,lrml_f_score,False,False,bwuhfby7,3645,2022-08-06T15:47:09.000Z,2022-08-06T15:47:09.000Z,2022-08-06T14:46:24.000Z,finished,0.530558331,0.96526238,40.6873019,41.22896891,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete)),expr(fun(complyWith),atom(var(chimney)),data(nzs_3109)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_ordinaryGradeConcrete))))",108.4151,0.148,0.964652112,40.15968318,6765.0,0.234634742,0.563,6530.0,"[0.7465543644716692,0.6235894264955943,0.4992197253433209,0.3937293209390263]"
t5-base-lrml-b4_0.0003_beam3_hyper_42,37.30293177,0.521382655,2740.0,0.0003,1,lrml_f_score,False,False,3fqg85v2,2813,2022-08-06T15:17:54.000Z,2022-08-06T15:17:54.000Z,2022-08-06T14:31:01.000Z,finished,0.438188731,1.295048041,37.30293177,40.02987053,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",73.8707,0.217,1.0,34.92382977,6765.0,0.28804329,0.826,8761.0,"[0.5998173724460678,0.5002298850574712,0.3966894316471814,0.3097458615061786]"
bart-large-lrml-b12_6e-05_beam1_hyper_42,32.43026614,0.437295806,782.0,6e-05,1,lrml_f_score,False,False,2suei6u7,1636,2022-08-06T14:54:28.000Z,2022-08-06T14:54:28.000Z,2022-08-06T14:27:12.000Z,finished,0.411320051,1.216836735,32.43026614,35.76753687,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(obligation(expr(_fun(complyWith),atom (var(conceal)),data((nzs_3109))))",19.3223,0.311,1.0,29.66261212,7056.0,0.220573038,3.157,8586.0,"[0.6241556021430236,0.4964222873900293,0.36495746691871456,0.25312388432702604]"
t5-amr-lrml-b12_0.0002_beam5_hyper_42,32.40721307,0.415306437,460.0,0.0002,1,lrml_f_score,False,False,n1ir2omv,1497,2022-08-06T14:49:21.000Z,2022-08-06T14:49:21.000Z,2022-08-06T14:24:24.000Z,finished,0.310895288,1.76969697,32.40721307,38.20692014,"if(and(expr(fun(is),atom(rel(material),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(rel(clause),var(chimney)),data(nzs_3109))))",91.1007,0.066,1.0,28.1362122,6765.0,0.230653241,0.67,11972.0,"[0.4455395923822252,0.3644530266140542,0.27729957805907174,0.2074815505980151]"
t5-base-lrml-b4_0.0003_beam1_hyper_42,32.88602602,0.411692831,1096.0,0.0003,1,lrml_f_score,False,False,22e46q05,928,2022-08-06T14:30:46.000Z,2022-08-06T14:30:46.000Z,2022-08-06T14:15:18.000Z,finished,0.406395604,0.780783444,32.88602602,30.27842234,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",31.8325,0.503,0.755205892,35.98509308,6765.0,0.225479811,1.916,5282.0,"[0.7555850056796668,0.6211453744493393,0.4817829457364341,0.37085703079035104]"
bart-large-lrml-b8_6e-05_beam5_hyper_42,34.2793772,0.358975599,759.0,6e-05,1,lrml_f_score,False,False,18zpnz86,1226,2022-08-06T14:26:56.000Z,2022-08-06T14:26:56.000Z,2022-08-06T14:06:30.000Z,finished,0.305780916,0.654761905,34.2793772,31.41088061,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(expr(_fun(complyWith)))),expr(rulestatement(not(atom(var(nzs_3109))),data(ordinaryGradeConcrete)))))",37.1683,0.215,0.590212447,37.72443901,7056.0,0.208338395,1.641,4620.0,"[0.772077922077922,0.6203114718139943,0.46287238772787903,0.32499436556231687]"
t5-large-lrml-b4_0.0003_beam1_hyper_42,39.31567164,0.523038651,1644.0,0.0003,1,lrml_f_score,False,False,3kdgyn2n,3235,2022-08-06T14:46:03.000Z,2022-08-06T14:46:03.000Z,2022-08-06T13:52:08.000Z,finished,0.510076876,1.039467849,39.31567164,39.27539836,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete)),expr(fun(complyWith),atom(var(chimney)),data(nzs_3109)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_ordinaryGradeConcrete))))",92.533,0.173,1.0,39.35602761,6765.0,0.234634742,0.659,7032.0,"[0.6879977246871445,0.5766747955816955,0.46353111432706223,0.36808293181486346]"
t5-amr-lrml-b12_0.0002_beam3_hyper_42,36.08027573,0.483540192,828.0,0.0002,1,lrml_f_score,False,False,s3l58n3n,2094,2022-08-06T14:24:15.000Z,2022-08-06T14:24:15.000Z,2022-08-06T13:49:21.000Z,finished,0.483540192,1.170731707,36.08027573,38.9154796,"if(and(expr(fun(is),atom(rel(type),var(chimney)),data(concrete)),expr(fun(is),atom(rel(type),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",52.8671,0.113,1.0,33.6301377,6765.0,0.221601069,1.154,7920.0,"[0.6733585858585859,0.5561776307418247,0.43639394716594,0.334496574899832]"
bart-large-lrml-b8_6e-05_beam3_hyper_42,32.53702252,0.388009558,759.0,6e-05,1,lrml_f_score,False,False,hftn37np,1147,2022-08-06T14:06:14.000Z,2022-08-06T14:06:14.000Z,2022-08-06T13:47:07.000Z,finished,0.348949731,0.777494331,32.53702252,31.76382114,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(expr(_fun(complyWith),atom(_rel(constructedChimneyComponents),var)(concrete)),and(data(nzs_3109_as1_ordinaryGradeConcrete)))))",28.9082,0.277,0.751125139,33.34880592,7056.0,0.208338395,2.11,5486.0,"[0.7276704338315713,0.5662672811059908,0.406972408650261,0.2777673015274373]"
t5-base-lrml-b16_0.0002_beam5_hyper_42,33.2510781,0.406131039,525.0,0.0002,1,lrml_f_score,False,False,2fh2w8ao,1980,2022-08-06T14:15:03.000Z,2022-08-06T14:15:03.000Z,2022-08-06T13:42:03.000Z,finished,0.406131039,1.216703622,33.2510781,34.64565885,"if(expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",73.4284,0.054,1.0,31.96442423,6765.0,0.229731381,0.831,8231.0,"[0.5684606973636254,0.4708690330477357,0.36403995560488345,0.27919980119284293]"
t5-amr-lrml-b12_0.0002_beam1_hyper_42,37.33805993,0.511155237,920.0,0.0002,1,lrml_f_score,False,False,317d2769,1864,2022-08-06T13:49:11.000Z,2022-08-06T13:49:11.000Z,2022-08-06T13:18:07.000Z,finished,0.466222679,1.24774575,37.33805993,40.53680297,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_clause))))",41.5491,0.144,1.0,34.60721808,6765.0,0.229108229,1.468,8441.0,"[0.6451842198791612,0.5359188544152744,0.42120447169130903,0.3244126907241463]"
bart-large-lrml-b8_6e-05_beam1_hyper_42,30.74958847,0.450906329,1380.0,6e-05,1,lrml_f_score,False,False,2ik7qwbb,1917,2022-08-06T13:46:50.000Z,2022-08-06T13:46:50.000Z,2022-08-06T13:14:53.000Z,finished,0.444156341,1.013038549,30.74958847,31.73285353,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(expr.(fun(complyWith),atomvar(constructedChimney)))),obligations(expr(_fun(equal),atomrel(grade),var (concrete)),dataordinaryGrade)))))",17.9081,0.447,1.0,29.82542639,7056.0,0.293029994,3.406,7148.0,"[0.6615836597649692,0.5306899957668971,0.3965271847423854,0.27954055994257]"
t5-base-lrml-b16_0.0002_beam3_hyper_42,34.57663201,0.416125537,700.0,0.0002,1,lrml_f_score,False,False,35w21il0,2024,2022-08-06T13:41:48.000Z,2022-08-06T13:41:48.000Z,2022-08-06T13:08:04.000Z,finished,0.416125537,1.123429416,34.57663201,34.8156809,"if(expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",39.3253,0.102,1.0,34.34084341,6765.0,0.22620526,1.551,7600.0,"[0.598421052631579,0.4828226555246054,0.368815191227601,0.281380612107321]"
bart-large-lrml-b4_6e-05_beam5_hyper_42,32.06002981,0.377067712,1918.0,6e-05,1,lrml_f_score,False,False,2su351np,1904,2022-08-06T13:14:37.000Z,2022-08-06T13:14:37.000Z,2022-08-06T12:42:53.000Z,finished,0.291644331,0.645408163,32.06002981,30.33150035,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(rulestatement(not(atom(var(material)),or(data(reinforcedConcrete),data(ordinaryGradeConcrete)))))),then(obligation(or(atom_rel(material),var(_construction)),data((concrete))))",38.2173,0.419,0.577291977,33.99747562,7056.0,0.250937879,1.596,4554.0,"[0.764163372859025,0.6058312931226352,0.4492328519855596,0.3132006405856783]"
t5-base-lrml-b16_0.0002_beam1_hyper_42,33.53590964,0.431358212,700.0,0.0002,1,lrml_f_score,False,False,3bjmgucc,1504,2022-08-06T13:07:49.000Z,2022-08-06T13:07:49.000Z,2022-08-06T12:42:45.000Z,finished,0.408016802,1.408277901,33.53590964,38.65630394,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(and(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109)))))",22.4422,0.178,1.0,29.61334152,6765.0,0.227622837,2.718,9527.0,"[0.5723732549595886,0.4720050707796324,0.36544391281233385,0.280714897260274]"
